Epoch,Train_Loss,Train_Accuracy
1,2.1262111087036133,0.229
2,1.932259453353882,0.3046
3,1.8538731385040284,0.34526
4,1.7995174060058594,0.37764
5,1.763390837097168,0.40246
6,1.733553161239624,0.42226
7,1.7086370793914796,0.43866
8,1.6919678025436402,0.4551
9,1.6805105364227295,0.46852
10,1.6712967766571045,0.47408
11,1.6642678843688965,0.48588
12,1.6612420094299316,0.49156
13,1.665533023109436,0.49638
14,1.6594600814056397,0.50444
15,1.661633995437622,0.50554
16,1.662843176460266,0.51394
17,1.6584801789474488,0.51706
18,1.6605069703292847,0.52186
19,1.6640171521377563,0.52392
20,1.6658711177062988,0.52882
21,1.6705504568862914,0.53026
22,1.672944334564209,0.53324
23,1.6778316146469117,0.53348
24,1.6803695094680786,0.53658
25,1.686365761871338,0.53658
26,1.6889299784469605,0.54056
27,1.690552874069214,0.54078
28,1.6989716102981567,0.5417
29,1.70172961894989,0.54362
30,1.7121406132507324,0.5459
31,1.7155950029373168,0.54516
32,1.7194372615814209,0.55026
33,1.7253748593521119,0.5511
34,1.7307635723495483,0.5509
35,1.7346576237487792,0.55556
36,1.7405827475357056,0.55734
37,1.7467519843292236,0.55708
38,1.7524785711288453,0.55806
39,1.7573672199630737,0.55816
40,1.7611660307312011,0.55726
41,1.7709295749282836,0.55846
42,1.7739839358139038,0.56196
43,1.7799887762451172,0.55984
44,1.7863700196456909,0.56238
45,1.7949662003707885,0.56196
46,1.8032435179901123,0.55936
47,1.8079539421081543,0.55908
48,1.814177102394104,0.56222
49,1.8196257782363892,0.56318
50,1.8266889526367187,0.56318
51,1.8323252536773682,0.56368
52,1.8373978533172608,0.56338
53,1.8455888884735108,0.56616
54,1.8510919692611694,0.56404
55,1.8559315391540527,0.56444
56,1.861376943206787,0.56442
57,1.8651871908187867,0.56974
58,1.872839620399475,0.56608
59,1.8780697240829467,0.5673
60,1.885490023765564,0.56662
61,1.888300404472351,0.56818
62,1.8938038425064088,0.56768
63,1.8988416129302979,0.56912
64,1.9043922259521484,0.57064
65,1.9096981638336181,0.57228
66,1.9168882929611206,0.57036
67,1.922941711654663,0.57316
68,1.925562370185852,0.5733
69,1.9311654726409913,0.5743
70,1.9354731452941893,0.57736
71,1.9442854152679443,0.57398
72,1.9487335526275635,0.5726
73,1.957506478614807,0.5734
74,1.9613216358947754,0.5737
75,1.9681492147064208,0.57128
76,1.9721609426879882,0.57452
77,1.9783896280670166,0.57266
78,1.980946145629883,0.5796
79,1.9877097719573975,0.5739
80,1.9932175710296631,0.57406
81,1.9980201143646241,0.57504
82,2.0033789756011964,0.57434
83,2.00865864944458,0.5757
84,2.0134056423950195,0.57674
85,2.0189465508270263,0.57586
86,2.023399496459961,0.5777
87,2.0302115572357176,0.57518
88,2.033465454940796,0.57662
89,2.0396156911468504,0.57344
90,2.0439557724761963,0.57414
91,2.04921580657959,0.57504
92,2.0514413095855715,0.58024
93,2.05633830329895,0.5802
94,2.0617415196990967,0.57696
95,2.067436385192871,0.5763
96,2.0716318686676027,0.57774
97,2.077431858062744,0.57562
98,2.079682537612915,0.57612
99,2.086283735656738,0.57602
100,2.0901811441802978,0.57838
101,2.049871194763184,0.6456
102,2.0396426358032227,0.6682
103,2.0401523836517335,0.67562
104,2.0417706177520754,0.68418
105,2.043330758666992,0.6899
106,2.040858342437744,0.70462
107,2.044796710281372,0.70538
108,2.0483501264190673,0.70882
109,2.054986986999512,0.70746
110,2.0595802797698974,0.71158
